13276498;1104146355;111446369;
13277299;111459776;1296455327;
13277299;1296455327;3396198465;
13277299;3396198465;111459778;
13277299;111459778;111459780;
13277299;111459780;111459781;
13277299;111459781;1296455371;
13277299;1296455371;111467269;
13277299;111467269;1296455375;
13277299;1296455375;111467270;
13277357;111467270;3391598639;
13277357;3391598639;111467271;
13277357;111467271;3391598629;
13277357;3391598629;478821668;
13277357;478821668;3391598610;
13277357;3391598610;3391598608;
13277357;3391598608;478821940;
13277357;478821940;1788785059;
13277357;1788785059;111467273;
13278020;111479507;111479508;
13278020;111479508;111479509;
13278020;111479509;111479510;
13278020;111479510;3392710660;
13278020;3392710660;286970022;
13278020;286970022;2262128243;
13278020;2262128243;3387597048;
13278020;3387597048;2207402779;
13278020;2207402779;3387597051;
13278020;3387597051;2207418932;
13278020;2207418932;2080756633;
13278159;111481288;3392710689;
13278159;3392710689;476010141;
13278159;476010141;2206349297;
13278632;122556310;112688591;
13278632;112688591;112688595;
13278632;112688595;112688598;
13278632;112688598;112688599;
13278632;112688599;112688601;
13278632;112688601;112688602;
13278632;112688602;1594598178;
13278632;1594598178;112688604;
13278632;112688604;2583491095;
13281765;90379359;1770355121;
13281765;1770355121;497159080;
13281765;497159080;492270084;
13281765;492270084;1766389604;
13281765;1766389604;1766397693;
13281765;1766397693;492280362;
13281765;492280362;1766397695;
13281765;1766397695;3897692188;
13281765;3897692188;1766397691;
13281765;1766397691;311888690;
13702685;111415443;126394574;
13702711;126394574;3584513100;
13702711;3584513100;503018158;
13702711;503018158;111415445;
13702711;111415445;2349201063;
13702711;2349201063;2349201061;
13702711;2349201061;1842003075;
13702954;126396967;126397457;
13702954;126397457;126397456;
13702954;126397456;126397455;
13702954;126397455;3540014383;
13703039;126398316;26016447;
13703039;26016447;784545881;
13703046;26016445;126398316;
13703054;26016446;26016444;
13703054;26016444;126402849;
13703054;126402849;26016442;
13703054;26016442;26016440;
13703054;26016440;26016438;
13703054;26016438;784545874;
13703054;784545874;26016436;
13703054;26016436;784545895;
13703054;784545895;26016432;
13703054;26016432;126582084;
13703054;126582084;26016430;
13703054;26016430;26016428;
13703054;26016428;26016426;
13703054;26016426;1243857939;
13703054;1243857939;1243857960;
13703057;126398059;26016446;
13703302;126401368;126401364;
13703302;126401364;3545879709;
13703302;3545879709;3545879710;
13703302;3545879710;3545879711;
13703302;3545879711;126397454;
13703336;126401370;126401368;
13703402;126401368;126402750;
13703402;126402750;126402749;
13703402;126402749;126402748;
13703402;126402748;126402747;
13703402;126402747;126402746;
13703402;126402746;126402745;
13703402;126402745;126411675;
13703402;126411675;126411674;
13703402;126411674;26016440;
13703488;126404010;126404013;
13703488;126404013;126404015;
13703488;126404015;1664450373;
13703488;1664450373;126404018;
13703488;126404018;126401370;
13703488;126401370;126404022;
13703488;126404022;126404023;
13703488;126404023;126404025;
13703488;126404025;1664450370;
13703488;1664450370;126404027;
13703488;126404027;126404031;
13703488;126404031;126404010;
13704034;126394574;126409966;
13704034;126409966;126409965;
13704034;126409965;126404013;
13704086;126404031;126410482;
13704086;126410482;126410483;
13704086;126410483;126394574;
13712233;1264279315;126539521;
13712233;126539521;126539519;
13712233;126539519;126539517;
13712233;126539517;126539514;
13712233;126539514;126539512;
13712233;126539512;126539511;
13712233;126539511;126539509;
13712233;126539509;126539508;
13712233;126539508;126539506;
13712233;126539506;126539502;
13712233;126539502;126539500;
13712233;126539500;126411674;
13712337;1264279438;126542172;
13712337;126542172;126542173;
13712337;126542173;126542174;
13712337;126542174;126542176;
13712337;126542176;126542177;
13712337;126542177;126542179;
13712337;126542179;126542180;
13712337;126542180;126542182;
13712407;26016437;784545891;
13712407;784545891;126543207;
13712407;126543207;126543210;
13712456;126544304;126544306;
13712456;126544306;126544308;
13712456;126544308;126544310;
13712456;126544310;126544312;
13712456;126544312;126542188;
13712501;126542182;126545878;
13712501;126545878;126545879;
13712501;126545879;126545885;
13712501;126545885;126544301;
13712631;126543210;126549453;
13712631;126549453;126549457;
13712631;126549457;126545013;
13712631;126545013;126545011;
13712631;126545011;126544301;
13712762;126544301;126544304;
13712762;126544304;126552516;
13712762;126552516;126552518;
13712762;126552518;126552522;
13712762;126552522;126552523;
13712762;126552523;126552524;
13712762;126552524;126552525;
13712762;126552525;126552528;
13712762;126552528;126552529;
13712762;126552529;126552530;
13712762;126552530;126552531;
13712762;126552531;126552532;
13712770;126543210;126547487;
13712770;126547487;126547489;
13712770;126547489;126547490;
13712770;126547490;126547495;
13712770;126547495;126547497;
13712770;126547497;126547498;
13712770;126547498;126547500;
13712770;126547500;126547502;
13712770;126547502;126547505;
13712770;126547505;126547508;
13712770;126547508;126547511;
13712770;126547511;126547659;
13712770;126547659;1264279478;
13712830;126544301;1143318441;
13713599;111415443;1842003083;
13713599;1842003083;1264279444;
13713693;126552532;126552534;
13713698;126552534;126552535;
13713698;126552535;126552537;
13713698;126552537;126552538;
13713698;126552538;126547500;
13713704;126542186;1842003051;
13713704;1842003051;126542188;
13713710;126542185;126542186;
13713752;126542182;126542183;
13713752;126542183;126542184;
13713752;126542184;126542185;
13713756;126542188;126542193;
13713756;126542193;126542194;
13713756;126542194;26016441;
13713844;126580884;126580756;
13713844;126580756;126580294;
13713844;126580294;126580296;
13713844;126580296;126580297;
13713844;126580297;126580298;
13713844;126580298;3718900905;
13713844;3718900905;126580300;
13713844;126580300;126580301;
13713844;126580301;3718900904;
13713844;3718900904;126580302;
13713844;126580302;126580303;
13713923;126582697;126581608;
13713923;126581608;497690598;
13713923;497690598;126581609;
13713923;126581609;126581611;
13713923;126581611;126581612;
13713923;126581612;126581613;
13713923;126581613;3718900902;
13713923;3718900902;3718900903;
13713923;3718900903;126581614;
13713923;126581614;3718900900;
13713923;3718900900;126581615;
13713923;126581615;126581616;
13713923;126581616;126581617;
13713923;126581617;126581619;
13713923;126581619;126581621;
13713923;126581621;3718900901;
13713923;3718900901;126581622;
13713923;126581622;26016429;
13713959;126582697;126582969;
13713959;126582969;126583944;
13713991;1264279327;126583942;
13713991;126583942;126583944;
13714214;90378707;2460613845;
13714214;2460613845;2460613842;
13714214;2460613842;2286769193;
13714507;126597343;1216466391;
13714675;126600950;3117707239;
13714675;3117707239;126600953;
13714675;126600953;126600955;
13714675;126600955;126600958;
13714675;126600958;1216466378;
13714675;1216466378;126600959;
13714675;126600959;474385797;
13714675;474385797;474549060;
13714675;474549060;126617427;
13715015;126608577;126604785;
13715015;126604785;3694392911;
13715015;3694392911;126604787;
13715172;126604789;1487171490;
13715172;1487171490;3446699996;
13715388;126617351;126617352;
13715388;126617352;126617354;
13715388;126617354;513920996;
13715388;513920996;126617356;
13715487;126617427;474682657;
13715487;474682657;474683167;
13715487;474683167;475081801;
13715487;475081801;2165604353;
13715487;2165604353;475082799;
13715487;475082799;474676240;
13715487;474676240;343646851;
13715487;343646851;3162256073;
13715487;3162256073;3162256068;
13715487;3162256068;126617428;
13715562;126617428;3897692254;
13715562;3897692254;126617430;
13715562;126617430;3897692246;
13715562;3897692246;473890928;
13715562;473890928;3897692245;
13715562;3897692245;126617431;
13715562;126617431;3897692239;
13715562;3897692239;126617433;
13715562;126617433;2363578528;
13715562;2363578528;2363578524;
13715562;2363578524;126617351;
13716129;2363578534;3897692240;
13716129;3897692240;3897692238;
13716129;3897692238;126617433;
13716160;126617351;2363578530;
13716160;2363578530;2196549040;
13716336;126641058;1788785773;
13716336;1788785773;2053568214;
13716336;2053568214;137967154;
13716624;122452412;404754617;
13797599;128560448;349907807;
13797599;349907807;128560449;
13797599;128560449;122452427;
13797599;122452427;126617428;
13797599;126617428;137993249;
13797599;137993249;1216789894;
13797599;1216789894;1216789883;
13797599;1216789883;473879871;
13797599;473879871;3897692212;
13797599;3897692212;128560274;
13797704;128566335;2486710610;
13797704;2486710610;128560437;
13797704;128560437;128560439;
13797704;128560439;128560441;
13797704;128560441;128560443;
13797704;128560443;1216466457;
13797704;1216466457;425725652;
13797704;425725652;474797429;
13797704;474797429;474794842;
13797704;474794842;128560446;
13799864;128668278;128668277;
13800268;128668277;128669959;
13800268;128669959;128669960;
13800268;128669960;128669963;
13800268;128669963;128669964;
13800268;128669964;128669966;
13800268;128669966;2178845900;
13800389;2100595274;2100595288;
13800389;2100595288;128673221;
13800986;128674452;3391599153;
13800986;3391599153;128674453;
13801323;1684865542;2511003051;
13801323;2511003051;1684865541;
13801868;1684865541;2250794621;
13801868;2250794621;2641682868;
13802005;128679581;3391598596;
13802005;3391598596;2641682879;
13828712;138205495;2490198475;
13828712;2490198475;2490198476;
13836129;452682265;2904508475;
13836129;2904508475;2904508476;
13836129;2904508476;2904508477;
13836129;2904508477;3130312330;
13836129;3130312330;25632376;
13836474;1209790928;501252447;
13836474;501252447;501252453;
13836474;501252453;501252460;
13836474;501252460;501252465;
13836474;501252465;501252472;
13836474;501252472;1110691349;
13836474;1110691349;501252476;
13836474;501252476;501252495;
13836474;501252495;501252500;
13836474;501252500;129552044;
13836474;129552044;501225800;
13836474;501225800;501225766;
13836474;501225766;1887601114;
13836474;1887601114;129552512;
13843680;129676781;129676697;
13843680;129676697;129676696;
13843680;129676696;129665112;
13843680;129665112;129665113;
13843680;129665113;129665115;
13843680;129665115;129665117;
13843680;129665117;129665118;
13843680;129665118;129665120;
13843680;129665120;129665121;
13843680;129665121;1353859193;
13843680;1353859193;129665123;
13843680;129665123;1353859187;
13848026;129692092;1788787065;
13848026;1788787065;129779462;
13848026;129779462;129777800;
13848026;129777800;1840161091;
13848026;1840161091;129777802;
13848026;129777802;129777803;
13848026;129777803;314074370;
13848099;129692094;1788787048;
13848099;1788787048;129779462;
13848119;126401360;129692094;
13848119;129692094;129692092;
13848351;124384925;1418798463;
13848351;1418798463;1788786301;
13848683;129788146;129786475;
13848683;129786475;1110673655;
13848688;111461666;111461672;
13848688;111461672;3092543641;
13848688;3092543641;1353874575;
13848688;1353874575;124384921;
13848688;124384921;124384923;
13848688;124384923;2671549038;
13848688;2671549038;124384924;
13848688;124384924;1418798461;
13848825;90378713;2505165678;
13848825;2505165678;129795156;
13848825;129795156;1416622201;
13848825;1416622201;129795158;
13848825;129795158;1438444068;
13848825;1438444068;1438444067;
13848825;1438444067;129795565;
13848825;129795565;129795567;
13848836;129795158;2454212915;
13848836;2454212915;129795307;
13848836;129795307;1438444064;
13848836;1438444064;137819989;
13849075;129800102;129799981;
13849075;129799981;129799983;
13849075;129799983;129800097;
13849088;129795309;129800097;
13849088;129800097;1416622188;
13849088;1416622188;128673223;
13854847;129953503;138214591;
13854847;138214591;2460613844;
13854847;2460613844;90378716;
13854848;112675715;2460613849;
13854848;2460613849;1110673414;
13860800;1352646998;130075601;
13860800;130075601;130075593;
13860802;130075593;130075701;
13860802;130075701;130075702;
13860802;130075702;130075703;
13860802;130075703;130075706;
13860802;130075706;130075708;
13860802;130075708;3092747277;
13860802;3092747277;130075709;
13860802;130075709;3092747274;
13860802;3092747274;130075712;
14326174;137817763;137819394;
14326174;137819394;137819397;
14326182;137819989;137820480;
14326182;137820480;137820481;
14326182;137820481;137820482;
14326182;137820482;1438444066;
14326182;1438444066;1438444065;
14326182;1438444065;129795568;
14326205;137819989;314555992;
14326205;314555992;129795309;
14326256;137817763;137818313;
14326256;137818313;1438444062;
14326256;1438444062;137818312;
14326256;137818312;1438444063;
14326256;1438444063;1416622190;
14326256;1416622190;1788787118;
14326256;1788787118;1416622194;
14326258;129795567;129795568;
14326258;129795568;137817763;
14326464;129557542;2214758555;
14326464;2214758555;2247054929;
14326464;2247054929;2681412872;
14326464;2681412872;3130311624;
14326464;3130311624;2086439968;
14326464;2086439968;2086439969;
14326464;2086439969;2086440304;
14326464;2086440304;129557601;
14326464;129557601;2213587968;
14326464;2213587968;2213587966;
14326464;2213587966;1684844050;
14326464;1684844050;129544876;
14326487;2247054934;2681412874;
14326487;2681412874;2247054935;
14326487;2247054935;3130311625;
14326487;3130311625;2247054918;
14326493;128680158;2247390934;
14326493;2247390934;129558556;
14326493;129558556;2247390923;
14326493;2247390923;2247390925;
14326493;2247390925;1788784977;
14326493;1788784977;2247390939;
14326493;2247390939;1788784981;
14326493;1788784981;314549177;
14326493;314549177;2213447626;
14326493;2213447626;2214522449;
14326558;129544876;3130312344;
14326558;3130312344;2214758559;
14326558;2214758559;2209225419;
14326558;2209225419;3457211715;
14326558;3457211715;25620960;
14326558;25620960;2209225447;
14326558;2209225447;3130312335;
14326558;3130312335;2245520913;
14326558;2245520913;3554720424;
14326558;3554720424;2245520806;
14326572;25632376;2904549010;
14326572;2904549010;2896384685;
14326572;2896384685;958308578;
14326572;958308578;2904532298;
14326572;2904532298;1676280585;
14326572;1676280585;2896384667;
14326572;2896384667;2893310955;
14326733;137831888;2413940881;
14326733;2413940881;2413446290;
14326733;2413446290;2413446263;
14326733;2413446263;137831884;
14326733;137831884;137831881;
14326733;137831881;2413950281;
14326733;2413950281;1693766989;
14326733;1693766989;1693766970;
14326733;1693766970;137831876;
14326733;137831876;1693766987;
14326733;1693766987;137831873;
14326733;137831873;2414401910;
14326733;2414401910;1684844451;
14326733;1684844451;1386063691;
14327260;2218529687;3385332341;
14327260;3385332341;2222190625;
14327260;2222190625;137884299;
