111481288;41.14142;-8.613446;-0.150333;0.7180533
111481561;41.14165;-8.614509;-0.1503515;0.7180572
111481563;41.14128;-8.614496;-0.1503513;0.7180508
111481564;41.14124;-8.614502;-0.1503514;0.7180501
111481848;41.14166;-8.615314;-0.1503656;0.7180574
111481849;41.14095;-8.615317;-0.1503657;0.718045
111503631;41.16978;-8.68711;-0.1516187;0.7185483
111503632;41.16945;-8.687314;-0.1516222;0.7185425
111503633;41.169;-8.687682;-0.1516287;0.7185346
111503635;41.16851;-8.688083;-0.1516356;0.718526
111503715;41.16845;-8.688179;-0.1516373;0.7185249
111503833;41.16841;-8.688103;-0.151636;0.7185243
111506000;41.1708;-8.687103;-0.1516186;0.7185661
111506002;41.17048;-8.687012;-0.151617;0.7185603
111506004;41.17012;-8.687024;-0.1516172;0.7185541
111646762;41.16936;-8.644743;-0.1508792;0.7185409
111798983;41.15968;-8.640642;-0.1508076;0.7183719
111799455;41.15828;-8.630221;-0.1506258;0.7183474
111830191;41.15917;-8.635695;-0.1507213;0.718363
111830193;41.16035;-8.643332;-0.1508546;0.7183837
111830195;41.16089;-8.646554;-0.1509108;0.7183931
111830200;41.16196;-8.652469;-0.1510141;0.7184118
111830201;41.16253;-8.655945;-0.1510747;0.7184216
112263308;41.17519;-8.652059;-0.1510069;0.7186427
112293563;41.17537;-8.652446;-0.1510137;0.7186458
112552074;41.1757;-8.652831;-0.1510204;0.7186515
112580224;41.17624;-8.651045;-0.1509892;0.7186609
112580529;41.17645;-8.65131;-0.1509938;0.7186646
112588576;41.16897;-8.644475;-0.1508746;0.7185341
112588578;41.16542;-8.64018;-0.1507996;0.7184722
112589349;41.16868;-8.643885;-0.1508642;0.718529
112590248;41.1675;-8.642681;-0.1508432;0.7185084
112590296;41.16698;-8.641713;-0.1508263;0.7184993
112591235;41.16715;-8.643422;-0.1508562;0.7185023
112591239;41.1674;-8.6436;-0.1508593;0.7185068
112591303;41.16691;-8.641775;-0.1508274;0.7184982
112591352;41.16681;-8.641846;-0.1508287;0.7184964
112591702;41.16747;-8.640901;-0.1508122;0.7185079
112591706;41.16729;-8.640703;-0.1508087;0.7185047
112591709;41.16705;-8.640686;-0.1508084;0.7185005
112591715;41.16681;-8.640909;-0.1508123;0.7184964
112592148;41.16551;-8.640288;-0.1508015;0.7184737
112593054;41.16594;-8.641228;-0.1508179;0.7184811
112593058;41.16588;-8.640956;-0.1508131;0.7184802
112593583;41.16451;-8.637421;-0.1507514;0.7184563
112593593;41.16449;-8.637312;-0.1507495;0.7184558
112593599;41.16442;-8.636933;-0.1507429;0.7184547
112593601;41.16427;-8.636408;-0.1507338;0.7184521
112594202;41.16436;-8.63643;-0.1507341;0.7184537
112594210;41.16459;-8.637335;-0.1507499;0.7184575
112594212;41.16464;-8.637564;-0.1507539;0.7184585
112594214;41.16472;-8.638167;-0.1507645;0.7184599
112594218;41.16502;-8.639022;-0.1507794;0.7184652
112594223;41.16525;-8.639132;-0.1507813;0.7184691
112594228;41.16533;-8.639253;-0.1507834;0.7184706
112594236;41.16539;-8.639565;-0.1507889;0.7184716
112594240;41.16568;-8.640154;-0.1507991;0.7184767
112594241;41.16588;-8.640383;-0.1508031;0.7184801
112594525;41.16607;-8.640111;-0.1507984;0.7184834
112594694;41.16632;-8.640275;-0.1508012;0.7184879
112594697;41.16627;-8.640275;-0.1508012;0.7184869
112594701;41.1661;-8.640188;-0.1507997;0.718484
112595515;41.16563;-8.640468;-0.1508046;0.7184759
112675709;41.15855;-8.630023;-0.1506223;0.7183523
112675712;41.1571;-8.629818;-0.1506187;0.718327
112675714;41.15699;-8.628754;-0.1506002;0.718325
